
File name: ../temperature/131_20210302T000000_A.DBD

DTDT #1 start: 0x8 size: 0x1fc158

HDR1 start: 0x10 size: 0x48
Job:         BASELOG
Schedule:    A  "temp_humid_log_l"
Serial num:  097165
Timezone:    none
SHA-1:       191149237b2fb88135aaf81afef43434a7955e8a

DHDR start: 0x60 size: 0x100
Oldest record:      0x0
Newest record:      0xcb32
Bytes/record:       0x28
DataPoints/record:  0x3
Channel map:
   0: 1PT385  name:"1PT385"  units:"degC"  fmt:"F1"  prefix:0x0810
   1: 3*V  name:"3*V"  units:"mV"  fmt:"F1"  prefix:0x0810
   2: 3+V  name:"3+V"  units:"mV"  fmt:"F1"  prefix:0x0810

DATA start: 0x168 size: 0x1fbff8
"Timestamp","1PT385 (degC)","3*V (mV)","3+V (mV)"
1989/01/03 23:40:00.0104, 26.0, 278.2, 332.4
1989/01/03 23:50:00.0123, 26.0, 275.1, 332.1
1989/01/04 00:00:00.0144, 25.9, 269.6, 332.5
1989/01/04 00:10:00.0026, 26.0, 277.8, 332.2
1989/01/04 00:20:00.0005, 26.0, 269.0, 332.2
1989/01/04 00:30:00.0057, 26.0, 270.5, 332.1
1989/01/04 00:40:00.0076, 26.1, 272.3, 332.1
1989/01/04 00:50:00.0095, 26.0, 273.3, 332.1
1989/01/04 01:00:00.0123, 26.1, 281.9, 332.1
1989/01/04 01:10:00.0004, 26.0, 275.9, 332.2
1989/01/04 01:20:00.0005, 26.1, 281.5, 332.3
1989/01/04 01:30:00.0009, 26.0, 286.0, 332.4
1989/01/04 01:40:00.0004, 26.0, 285.7, 332.4
1989/01/04 01:50:00.0005, 26.1, 276.1, 332.2
1989/01/04 02:00:00.0005, 26.0, 281.4, 332.6
1989/01/04 02:10:00.0005, 26.1, 278.3, 332.4
1989/01/04 02:20:00.0004, 26.0, 292.3, 332.6
1989/01/04 02:30:00.0006, 26.0, 282.2, 332.8
1989/01/04 02:40:00.0004, 26.0, 284.4, 332.7
1989/01/04 02:50:00.0006, 26.0, 278.9, 332.7
1989/01/04 03:00:00.0016, 26.0, 280.8, 332.8
1989/01/04 03:10:00.0006, 26.0, 282.5, 332.8
1989/01/04 03:20:00.0004, 26.0, 280.0, 332.7
1989/01/04 03:30:00.0005, 26.0, 279.9, 332.6
1989/01/04 03:40:00.0004, 26.0, 293.1, 332.5
1989/01/04 03:50:00.0004, 26.1, 281.9, 332.4
1989/01/04 04:00:00.0005, 26.1, 294.0, 332.5
1989/01/04 04:10:00.0004, 26.1, 288.6, 332.5
1989/01/04 04:20:00.0007, 26.1, 278.5, 332.3
1989/01/04 04:30:00.0027, 26.1, 279.5, 332.5
1989/01/04 04:40:00.0004, 26.1, 291.7, 332.5
1989/01/04 04:50:00.0004, 26.1, 444.3, 335.3
1989/01/04 05:00:00.0005, 26.0, 420.6, 335.7
1989/01/04 05:10:00.0002, 26.0, 426.5, 335.6
1989/01/04 05:20:00.0005, 26.0, 475.9, 335.7
1989/01/04 05:30:00.0004, 26.0, 430.0, 335.8
1989/01/04 05:40:00.0005, 25.9, 427.3, 336.1
1989/01/04 05:50:00.0023, 25.9, 436.2, 335.9
1989/01/04 06:00:00.0043, 25.9, 455.9, 336.0
1989/01/04 06:10:00.0004, 25.8, 472.0, 336.2
1989/01/04 06:20:00.0006, 25.8, 420.1, 336.2
1989/01/04 06:30:00.0004, 25.8, 443.8, 336.2
1989/01/04 06:40:00.0005, 25.8, 448.2, 336.1
1989/01/04 06:50:00.0004, 25.8, 438.4, 336.0
1989/01/04 07:00:00.0006, 25.8, 473.0, 336.2
1989/01/04 07:10:00.0024, 25.8, 469.0, 336.0
1989/01/04 07:20:00.0040, 25.8, 464.0, 336.0
1989/01/04 07:30:00.0061, 25.9, 458.9, 336.0
1989/01/04 07:40:00.0005, 25.9, 422.8, 335.9
1989/01/04 07:50:00.0005, 25.9, 422.9, 335.6
1989/01/04 08:00:00.0005, 25.9, 475.1, 335.7
1989/01/04 08:10:00.0004, 25.9, 438.4, 335.9
1989/01/04 08:20:00.0006, 25.9, 443.3, 335.9
1989/01/04 08:30:00.0012, 25.9, 444.0, 335.7
1989/01/04 08:40:00.0031, 25.9, 454.2, 335.8
1989/01/04 08:50:00.0049, 25.9, 428.7, 335.8
1989/01/04 09:00:00.0073, 25.9, 470.4, 335.9
1989/01/04 09:10:00.0005, 25.9, 432.9, 335.9
1989/01/04 09:20:00.0005, 25.9, 467.0, 335.9
1989/01/04 09:30:00.0005, 25.8, 458.8, 336.1
1989/01/04 09:40:00.0004, 25.8, 467.7, 336.0
1989/01/04 09:50:00.0005, 25.8, 418.6, 336.2
1989/01/04 10:00:00.0027, 25.8, 424.2, 336.0
1989/01/04 10:10:00.0043, 25.8, 433.8, 336.1
1989/01/04 10:20:00.0062, 25.8, 426.9, 336.3
1989/01/04 10:30:00.0083, 25.8, 428.0, 336.1
1989/01/04 10:40:00.0005, 25.8, 435.7, 336.2
1989/01/04 10:50:00.0004, 25.8, 429.5, 336.0
1989/01/04 11:00:00.0005, 25.9, 475.2, 335.8
1989/01/04 11:10:00.0004, 25.9, 471.0, 335.9
1989/01/04 11:20:00.0016, 25.9, 275.3, 332.8
1989/01/04 11:30:00.0037, 26.0, 293.6, 332.7
1989/01/04 11:40:00.0052, 26.0, 285.9, 332.5
1989/01/04 11:50:00.0071, 26.0, 289.2, 332.6
1989/01/04 12:00:00.0093, 26.1, 280.4, 332.3
1989/01/04 12:10:00.0004, 26.1, 282.3, 332.3
1989/01/04 12:20:00.0004, 26.1, 283.5, 332.4
1989/01/04 12:30:00.0005, 26.1, 279.5, 332.3
1989/01/04 12:40:00.0017, 26.1, 282.9, 332.4
1989/01/04 12:50:00.0027, 26.1, 423.2, 335.6
1989/01/04 13:00:00.0048, 26.0, 447.4, 335.8
1989/01/04 13:10:00.0067, 25.9, 424.3, 336.0
1989/01/04 13:20:00.0093, 25.9, 434.7, 335.9
1989/01/04 13:30:00.0110, 25.9, 474.2, 336.0
1989/01/04 13:40:00.0004, 25.9, 427.8, 336.0
1989/01/04 13:50:00.0004, 25.9, 445.3, 336.0
1989/01/04 14:00:00.0010, 25.8, 451.4, 336.0
1989/01/04 14:10:00.0038, 25.9, 453.6, 336.0
1989/01/04 14:20:00.0046, 25.9, 467.0, 336.0
1989/01/04 14:30:00.0070, 25.9, 440.4, 335.9
1989/01/04 14:40:00.0083, 25.9, 464.3, 335.9
1989/01/04 14:50:00.0103, 25.9, 450.4, 335.8
1989/01/04 15:00:00.0122, 25.9, 443.6, 335.7
1989/01/04 15:10:00.0005, 25.9, 462.2, 335.7
1989/01/04 15:20:00.0004, 25.9, 421.6, 335.8
1989/01/04 15:30:00.0020, 25.9, 473.7, 335.7
1989/01/04 15:40:00.0037, 25.9, 421.1, 335.7
1989/01/04 15:50:00.0061, 25.9, 433.1, 335.7
1989/01/04 16:00:00.0074, 25.9, 477.0, 335.7
1989/01/04 16:10:00.0093, 25.9, 477.4, 335.6
1989/01/04 16:20:00.0114, 25.9, 449.1, 335.9
1989/01/04 16:30:00.0132, 25.9, 496.2, 336.0
1989/01/04 16:40:00.0005, 25.9, 453.1, 335.7
1989/01/04 16:50:00.0009, 25.9, 276.9, 333.2
1989/01/04 17:00:00.0031, 25.9, 293.7, 332.9
1989/01/04 17:10:00.0045, 25.9, 287.8, 332.7
1989/01/04 17:20:00.0066, 25.9, 284.3, 332.8
1989/01/04 17:30:00.0087, 26.0, 288.3, 332.5
1989/01/04 17:40:00.0104, 26.0, 290.8, 332.6
1989/01/04 17:50:00.0122, 26.0, 278.0, 332.6
1989/01/04 18:00:00.0140, 26.0, 290.1, 332.5
1989/01/04 18:10:00.0006, 26.1, 275.3, 332.3
1989/01/04 18:20:00.0021, 26.1, 272.4, 331.9
1989/01/04 18:30:00.0040, 26.1, 273.5, 331.7
1989/01/04 18:40:00.0056, 26.1, 280.7, 331.8
1989/01/04 18:50:00.0078, 26.1, 261.7, 330.8
1989/01/04 19:00:00.0101, 26.1, 279.8, 331.8
1989/01/04 19:10:00.0114, 26.1, 269.6, 331.6
1989/01/04 19:20:00.0133, 26.1, 276.4, 331.8
1989/01/04 19:30:00.0155, 26.1, 272.4, 331.6
1989/01/04 19:40:00.0011, 26.1, 277.5, 331.7
1989/01/04 19:50:00.0031, 26.1, 269.6, 331.9
1989/01/04 20:00:00.0045, 26.1, 276.0, 331.9
1989/01/04 20:10:00.0068, 26.1, 279.4, 332.2
1989/01/04 20:20:00.0084, 26.1, 273.1, 332.2
1989/01/04 20:30:00.0104, 26.0, 275.9, 332.2
1989/01/04 20:40:00.0125, 26.1, 274.3, 332.0
1989/01/04 20:50:00.0143, 26.0, 272.8, 332.4
1989/01/04 21:00:00.0162, 26.0, 280.1, 332.4
1989/01/04 21:10:00.0021, 26.1, 285.9, 332.3
1989/01/04 21:20:00.0044, 26.0, 279.8, 332.2
1989/01/04 21:30:00.0005, 26.0, 275.8, 331.9
1989/01/04 21:40:00.0004, 26.1, 270.0, 332.0
1989/01/04 21:50:00.0005, 26.1, 282.9, 331.8
1989/01/04 22:00:00.0005, 26.1, 274.3, 332.0
1989/01/04 22:10:00.0005, 26.2, 278.3, 331.9
1989/01/04 22:20:00.0004, 26.1, 281.0, 332.2
1989/01/04 22:30:00.0020, 26.2, 279.3, 332.0
1989/01/04 22:40:00.0004, 26.1, 280.6, 332.3
1989/01/04 22:50:00.0005, 26.2, 288.9, 332.0
1989/01/04 23:00:00.0006, 26.1, 287.7, 332.4
1989/01/04 23:10:00.0005, 26.2, 287.9, 332.2
1989/01/04 23:20:00.0006, 26.1, 285.5, 332.2
1989/01/04 23:30:00.0004, 26.1, 278.8, 332.2
1989/01/04 23:40:00.0004, 26.1, 289.1, 332.3
1989/01/04 23:50:00.0012, 26.1, 284.9, 332.2
1989/01/05 00:00:00.0031, 26.1, 285.9, 332.4
1989/01/05 00:10:00.0005, 26.1, 277.6, 332.1
1989/01/05 00:20:00.0005, 26.0, 284.0, 332.3
1989/01/05 00:30:00.0004, 26.1, 274.5, 332.2
1989/01/05 00:40:00.0004, 26.0, 286.0, 332.3
1989/01/05 00:50:00.0004, 26.0, 277.1, 332.6
1989/01/05 01:00:00.0005, 26.1, 290.7, 332.3
1989/01/05 01:10:00.0010, 26.1, 289.6, 332.2
1989/01/05 01:20:00.0031, 26.1, 288.2, 332.2
1989/01/05 01:30:00.0052, 26.2, 285.1, 332.2
1989/01/05 01:40:00.0002, 26.2, 278.7, 332.2
1989/01/05 01:50:00.0004, 26.2, 279.2, 332.2
1989/01/05 02:00:00.0006, 26.2, 279.9, 332.3
1989/01/05 02:10:00.0006, 26.2, 284.2, 332.4
1989/01/05 02:20:00.0004, 26.2, 288.7, 332.3
1989/01/05 02:30:00.0004, 26.1, 279.1, 332.6
1989/01/05 02:40:00.0024, 26.1, 280.5, 332.4
1989/01/05 02:50:00.0055, 26.2, 280.8, 332.3
1989/01/05 03:00:00.0067, 26.1, 282.7, 332.3
1989/01/05 03:10:00.0006, 26.1, 279.7, 332.4
1989/01/05 03:20:00.0005, 26.1, 279.8, 332.7
1989/01/05 03:30:00.0005, 26.2, 280.4, 332.4
1989/01/05 03:40:00.0005, 26.1, 290.2, 332.5
1989/01/05 03:50:00.0015, 26.1, 282.1, 332.5
1989/01/05 04:00:00.0027, 26.1, 288.8, 332.5
1989/01/05 04:10:00.0050, 26.1, 290.9, 332.5
1989/01/05 04:20:00.0074, 26.1, 291.3, 332.4
1989/01/05 04:30:00.0089, 26.1, 291.1, 332.5
1989/01/05 04:40:00.0005, 26.2, 291.3, 332.1
1989/01/05 04:50:00.0004, 26.2, 422.3, 335.3
1989/01/05 05:00:00.0004, 26.1, 424.6, 335.4
1989/01/05 05:10:00.0005, 26.1, 431.6, 335.4
1989/01/05 05:20:00.0034, 26.1, 426.8, 335.7
1989/01/05 05:30:00.0046, 26.0, 439.8, 335.6
1989/01/05 05:40:00.0066, 26.1, 451.2, 335.4
1989/01/05 05:50:00.0085, 26.0, 473.0, 335.6
1989/01/05 06:00:00.0104, 26.1, 451.8, 335.5
1989/01/05 06:10:00.0004, 26.1, 460.6, 335.5
1989/01/05 06:20:00.0004, 26.0, 434.9, 335.5
1989/01/05 06:30:00.0005, 26.0, 468.3, 335.6
1989/01/05 06:40:00.0020, 26.0, 453.4, 335.8
1989/01/05 06:50:00.0043, 26.0, 468.9, 335.8
1989/01/05 07:00:00.0061, 26.0, 458.6, 335.8
1989/01/05 07:10:00.0087, 26.0, 418.3, 335.8
1989/01/05 07:20:00.0103, 25.9, 427.8, 335.9
1989/01/05 07:30:00.0121, 25.9, 457.3, 335.9
1989/01/05 07:40:00.0005, 25.9, 428.7, 335.8
1989/01/05 07:50:00.0004, 25.9, 469.4, 335.9
1989/01/05 08:00:00.0016, 25.9, 440.2, 335.8
1989/01/05 08:10:00.0035, 26.0, 470.8, 335.7
1989/01/05 08:20:00.0065, 26.0, 430.4, 335.6
1989/01/05 08:30:00.0078, 26.0, 468.3, 335.7
1989/01/05 08:40:00.0101, 26.0, 425.0, 335.6
1989/01/05 08:50:00.0121, 26.0, 459.4, 335.7
1989/01/05 09:00:00.0144, 26.0, 446.9, 335.6
1989/01/05 09:10:00.0004, 26.0, 423.2, 335.6
1989/01/05 09:20:00.0016, 26.0, 426.8, 335.6
1989/01/05 09:30:00.0038, 26.0, 467.5, 335.6
1989/01/05 09:40:00.0056, 26.0, 471.9, 335.7
1989/01/05 09:50:00.0078, 26.0, 440.1, 335.6
1989/01/05 10:00:00.0093, 25.9, 446.1, 335.8
1989/01/05 10:10:00.0114, 25.9, 425.2, 335.9
1989/01/05 10:20:00.0132, 25.9, 444.7, 335.9
1989/01/05 10:30:00.0156, 25.9, 450.0, 335.9
1989/01/05 10:40:00.0011, 25.9, 454.8, 336.0
1989/01/05 10:50:00.0031, 25.9, 425.7, 335.9
1989/01/05 11:00:00.0050, 25.9, 434.9, 335.9
1989/01/05 11:10:00.0068, 25.9, 430.5, 335.9
1989/01/05 11:20:00.0094, 25.9, 275.3, 333.0
1989/01/05 11:30:00.0004, 25.9, 281.7, 332.9
1989/01/05 11:40:00.0006, 26.0, 284.3, 332.6
1989/01/05 11:50:00.0005, 26.1, 280.4, 332.3
1989/01/05 12:00:00.0006, 26.1, 293.7, 332.4
1989/01/05 12:10:00.0005, 26.1, 293.7, 332.3
1989/01/05 12:20:00.0004, 26.1, 292.1, 332.1
1989/01/05 12:30:00.0006, 26.1, 288.3, 332.3
1989/01/05 12:40:00.0005, 26.1, 280.1, 332.4
1989/01/05 12:50:00.0005, 26.1, 422.6, 335.3
1989/01/05 13:00:00.0005, 26.1, 428.8, 335.6
1989/01/05 13:10:00.0006, 26.0, 469.1, 335.4
1989/01/05 13:20:00.0004, 26.0, 424.1, 335.6
1989/01/05 13:30:00.0020, 26.0, 449.2, 335.6
1989/01/05 13:40:00.0005, 26.0, 426.2, 335.7
1989/01/05 13:50:00.0005, 25.9, 477.7, 335.8
1989/01/05 14:00:00.0004, 25.9, 435.4, 335.9
1989/01/05 14:10:00.0004, 25.9, 426.4, 335.8
1989/01/05 14:20:00.0004, 25.9, 456.8, 335.9
1989/01/05 14:30:00.0004, 25.9, 426.0, 336.0
1989/01/05 14:40:00.0004, 25.9, 463.7, 336.0
1989/01/05 14:50:00.0006, 25.9, 473.6, 335.9
1989/01/05 15:00:00.0026, 25.9, 448.9, 336.0
1989/01/05 15:10:00.0006, 26.0, 423.0, 335.7
1989/01/05 15:20:00.0004, 25.9, 472.8, 335.6
1989/01/05 15:30:00.0005, 26.0, 423.0, 335.5
1989/01/05 15:40:00.0002, 26.0, 465.6, 335.5
1989/01/05 15:50:00.0004, 26.0, 448.4, 335.7
1989/01/05 16:00:00.0004, 26.0, 432.4, 335.5
1989/01/05 16:10:00.0010, 25.5, 496.1, 337.5
1989/01/05 16:20:00.0024, 24.8, 496.5, 338.9
1989/01/05 16:30:00.0046, 24.6, 456.7, 338.9
1989/01/05 16:40:00.0005, 24.7, 521.1, 339.1
1989/01/05 16:50:00.0005, 24.8, 275.8, 336.0
1989/01/05 17:00:00.0004, 24.7, 294.8, 336.1
1989/01/05 17:10:00.0004, 24.8, 279.0, 335.9
1989/01/05 17:20:00.0004, 24.7, 290.1, 335.9
1989/01/05 17:30:00.0006, 24.7, 279.0, 336.3
1989/01/05 17:40:00.0026, 24.8, 278.7, 335.6
1989/01/05 17:50:00.0043, 24.6, 291.6, 336.3
1989/01/05 18:00:00.0065, 24.8, 289.2, 335.9
1989/01/05 18:10:00.0006, 24.6, 276.2, 336.1
1989/01/05 18:20:00.0005, 24.8, 273.6, 335.6
1989/01/05 18:30:00.0004, 24.7, 285.6, 335.6
1989/01/05 18:40:00.0005, 24.7, 282.4, 335.9
1989/01/05 18:50:00.0004, 24.7, 272.9, 335.5
1989/01/05 19:00:00.0017, 24.6, 275.5, 335.8
1989/01/05 19:10:00.0038, 24.8, 270.0, 335.1
1989/01/05 19:20:00.0056, 24.6, 277.2, 335.6
1989/01/05 19:30:00.0077, 24.7, 261.0, 334.5
1989/01/05 19:40:00.0004, 24.6, 262.7, 335.0
1989/01/05 19:50:00.0006, 24.7, 256.9, 333.7
1989/01/05 20:00:00.0004, 24.6, 260.0, 334.4
1989/01/05 20:10:00.0006, 24.7, 273.4, 335.1
1989/01/05 20:20:00.0010, 24.6, 271.3, 335.6
1989/01/05 20:30:00.0037, 24.6, 260.8, 334.6
1989/01/05 20:40:00.0049, 24.5, 245.5, 333.1
1989/01/05 20:50:00.0071, 24.7, 254.6, 333.5
1989/01/05 21:00:00.0089, 24.6, 260.8, 335.2
1989/01/05 21:10:00.0006, 24.5, 283.3, 336.1
1989/01/05 21:20:00.0005, 24.6, 258.9, 334.9
1989/01/05 21:30:00.0006, 24.5, 258.7, 334.8
1989/01/05 21:40:00.0004, 24.6, 268.5, 335.2
1989/01/05 21:50:00.0024, 24.4, 268.4, 335.7
1989/01/05 22:00:00.0044, 24.5, 262.3, 335.0
1989/01/05 22:10:00.0062, 24.5, 278.6, 336.1
1989/01/05 22:20:00.0083, 24.5, 273.3, 336.0
1989/01/05 22:30:00.0101, 24.5, 275.7, 335.8
1989/01/05 22:40:00.0005, 24.4, 263.9, 336.0
1989/01/05 22:50:00.0004, 24.5, 268.0, 335.1
1989/01/05 23:00:00.0005, 24.5, 265.8, 335.8
1989/01/05 23:10:00.0016, 24.4, 274.4, 336.0
1989/01/05 23:20:00.0039, 24.6, 264.7, 335.5
1989/01/05 23:30:00.0061, 24.5, 268.3, 335.8
1989/01/05 23:40:00.0081, 24.4, 271.9, 336.3
1989/01/05 23:50:00.0098, 24.5, 277.3, 336.0
1989/01/06 00:00:00.0120, 24.5, 272.1, 336.3
1989/01/06 00:10:00.0006, 24.4, 269.9, 336.5
1989/01/06 00:20:00.0005, 24.4, 277.4, 336.4
1989/01/06 00:30:00.0021, 24.5, 278.7, 336.5
1989/01/06 00:40:00.0048, 24.4, 276.1, 336.6
1989/01/06 00:50:00.0062, 24.3, 282.9, 336.9
1989/01/06 01:00:00.0081, 24.4, 279.1, 336.7
1989/01/06 01:10:00.0099, 24.3, 282.7, 336.8
1989/01/06 01:20:00.0118, 24.3, 289.0, 337.1
1989/01/06 01:30:00.0142, 24.3, 279.6, 336.8
1989/01/06 01:40:00.0006, 24.4, 281.2, 337.0
1989/01/06 01:50:00.0015, 24.3, 280.6, 337.2
1989/01/06 02:00:00.0034, 24.3, 283.0, 336.9
1989/01/06 02:10:00.0054, 24.4, 291.7, 337.0
1989/01/06 02:20:00.0076, 24.3, 280.4, 337.3
1989/01/06 02:30:00.0100, 24.4, 290.5, 337.2
1989/01/06 02:40:00.0112, 24.3, 285.9, 337.6
1989/01/06 02:50:00.0131, 24.4, 281.3, 337.3
1989/01/06 03:00:00.0164, 24.4, 280.8, 337.4
1989/01/06 03:10:00.0015, 25.2, 284.9, 335.1
1989/01/06 03:20:00.0026, 25.3, 284.2, 334.9
1989/01/06 03:30:00.0044, 25.4, 285.1, 334.5
1989/01/06 03:40:00.0067, 25.5, 290.7, 334.6
1989/01/06 03:50:00.0082, 25.5, 286.1, 334.1
1989/01/06 04:00:00.0103, 25.5, 293.8, 334.1
1989/01/06 04:10:00.0121, 25.6, 292.8, 334.1
1989/01/06 04:20:00.0146, 25.6, 281.6, 334.2
1989/01/06 04:30:00.0173, 25.6, 289.4, 334.0
1989/01/06 04:40:00.0015, 25.6, 293.9, 334.0
1989/01/06 04:50:00.0034, 25.6, 467.9, 337.1
1989/01/06 05:00:00.0056, 25.6, 449.9, 337.3
1989/01/06 05:10:00.0071, 25.5, 451.9, 337.0
1989/01/06 05:20:00.0094, 25.6, 456.9, 336.9
1989/01/06 05:30:00.0112, 25.6, 426.1, 337.0
1989/01/06 05:40:00.0131, 25.6, 462.7, 336.9
1989/01/06 05:50:00.0150, 25.6, 472.8, 336.9
1989/01/06 06:00:00.0015, 25.6, 471.3, 337.0
1989/01/06 06:10:00.0004, 25.6, 467.9, 336.8
1989/01/06 06:20:00.0004, 25.6, 419.6, 336.7
1989/01/06 06:30:00.0005, 25.6, 437.6, 336.9
1989/01/06 06:40:00.0004, 25.6, 451.6, 336.9
1989/01/06 06:50:00.0005, 25.6, 429.9, 337.0
1989/01/06 07:00:00.0004, 25.6, 482.2, 336.8
1989/01/06 07:10:00.0004, 25.5, 451.4, 337.1
1989/01/06 07:20:00.0005, 25.6, 455.1, 337.0
1989/01/06 07:30:00.0029, 25.5, 430.6, 337.2
1989/01/06 07:40:00.0005, 25.5, 481.1, 337.1
1989/01/06 07:50:00.0004, 25.5, 471.3, 337.1
1989/01/06 08:00:00.0004, 25.6, 428.4, 337.0
1989/01/06 08:10:00.0005, 25.5, 468.4, 337.2
1989/01/06 08:20:00.0005, 25.6, 453.2, 337.1
1989/01/06 08:30:00.0005, 25.6, 453.5, 336.8
1989/01/06 08:40:00.0005, 25.6, 465.3, 336.8
1989/01/06 08:50:00.0021, 25.6, 447.7, 336.8
1989/01/06 09:00:00.0038, 25.7, 443.6, 336.8
1989/01/06 09:10:00.0005, 25.7, 441.4, 336.7
1989/01/06 09:20:00.0006, 25.6, 463.2, 336.9
1989/01/06 09:30:00.0004, 25.7, 430.6, 336.7
1989/01/06 09:40:00.0004, 25.7, 472.9, 336.8
1989/01/06 09:50:00.0006, 25.6, 436.4, 336.9
1989/01/06 10:00:00.0005, 25.7, 465.9, 336.8
1989/01/06 10:10:00.0007, 25.7, 444.5, 336.8
1989/01/06 10:20:00.0033, 25.6, 438.6, 336.9
1989/01/06 10:30:00.0060, 25.6, 471.6, 336.9
1989/01/06 10:40:00.0005, 25.6, 423.4, 337.0
1989/01/06 10:50:00.0005, 25.7, 461.4, 336.8
1989/01/06 11:00:00.0002, 25.7, 436.2, 336.8
1989/01/06 11:10:00.0005, 25.6, 456.5, 337.0
1989/01/06 11:20:00.0006, 25.6, 275.4, 334.1
1989/01/06 11:30:00.0012, 25.7, 294.3, 333.8
1989/01/06 11:40:00.0028, 25.7, 285.9, 333.8
1989/01/06 11:50:00.0051, 25.8, 285.2, 333.6
1989/01/06 12:00:00.0071, 25.8, 288.6, 333.4
1989/01/06 12:10:00.0006, 25.9, 293.3, 333.3
1989/01/06 12:20:00.0004, 25.8, 292.5, 333.4
1989/01/06 12:30:00.0005, 25.8, 292.8, 333.3
1989/01/06 12:40:00.0006, 25.9, 283.4, 333.1
1989/01/06 12:50:00.0004, 25.9, 427.4, 336.4
1989/01/06 13:00:00.0024, 25.8, 473.1, 336.4
1989/01/06 13:10:00.0045, 25.8, 450.0, 336.5
1989/01/06 13:20:00.0060, 25.8, 450.6, 336.5
1989/01/06 13:30:00.0081, 25.8, 432.6, 336.6
1989/01/06 13:40:00.0005, 25.8, 465.4, 336.9
1989/01/06 13:50:00.0005, 25.7, 471.8, 336.7
1989/01/06 14:00:00.0005, 25.7, 422.9, 336.9
1989/01/06 14:10:00.0004, 25.7, 476.1, 336.8
1989/01/06 14:20:00.0017, 25.7, 443.0, 336.8
1989/01/06 14:30:00.0033, 25.7, 468.5, 336.8
1989/01/06 14:40:00.0055, 25.7, 468.1, 337.0
1989/01/06 14:50:00.0072, 25.7, 440.6, 336.8
1989/01/06 15:00:00.0090, 25.7, 455.5, 336.8
1989/01/06 15:10:00.0005, 25.7, 432.3, 336.8
1989/01/06 15:20:00.0004, 25.7, 475.3, 336.7
1989/01/06 15:30:00.0005, 25.7, 461.7, 336.7
1989/01/06 15:40:00.0006, 25.7, 452.7, 336.7
1989/01/06 15:50:00.0024, 25.7, 439.4, 336.7
1989/01/06 16:00:00.0045, 25.7, 439.6, 336.8
1989/01/06 16:10:00.0065, 25.2, 488.0, 338.5
1989/01/06 16:20:00.0081, 24.5, 466.7, 340.0
1989/01/06 16:30:00.0101, 24.6, 481.8, 339.2
1989/01/06 16:40:00.0004, 24.5, 510.7, 339.6
1989/01/06 16:50:00.0005, 24.4, 273.5, 337.0
1989/01/06 17:00:00.0004, 24.5, 279.9, 336.4
1989/01/06 17:10:00.0017, 24.5, 281.7, 336.6
1989/01/06 17:20:00.0037, 24.5, 268.1, 336.0
1989/01/06 17:30:00.0062, 24.6, 278.3, 335.7
1989/01/06 17:40:00.0071, 24.4, 268.1, 336.1
1989/01/06 17:50:00.0089, 24.5, 276.5, 336.4
1989/01/06 18:00:00.0114, 24.4, 259.9, 335.5
1989/01/06 18:10:00.0005, 24.5, 263.5, 335.7
1989/01/06 18:20:00.0004, 24.5, 287.0, 336.3
1989/01/06 18:30:00.0006, 24.4, 272.2, 336.4
1989/01/06 18:40:00.0023, 24.5, 271.9, 335.3
1989/01/06 18:50:00.0044, 24.4, 254.9, 334.8
1989/01/06 19:00:00.0063, 24.5, 233.1, 330.0
1989/01/06 19:10:00.0085, 24.5, 255.7, 334.7
1989/01/06 19:20:00.0101, 24.4, 221.3, 326.8
1989/01/06 19:30:00.0123, 25.4, 225.8, 328.5
1989/01/06 19:40:00.0004, 24.5, -216.2, -159.2
1989/01/06 19:50:00.0006, 24.5, -174.1, -150.8
1989/01/06 20:00:00.0015, 24.7, -148.5, -140.8
1989/01/06 20:10:00.0034, 24.6, 98.9, 253.3
1989/01/06 20:20:00.0065, 24.6, 67.4, 224.3
1989/01/06 20:30:00.0076, 24.5, 36.8, 156.3
1989/01/06 20:40:00.0093, 22.6, 57.3, 201.3
1989/01/06 20:50:00.0116, 22.0, -17.2, -62.1
1989/01/06 21:00:00.0145, 22.9, 248.5, 337.6
1989/01/06 21:10:00.0004, 23.4, 219.4, 329.1
1989/01/06 21:20:00.0012, 23.4, 247.0, 336.8
1989/01/06 21:30:00.0035, 23.3, 242.8, 335.9
1989/01/06 21:40:00.0065, 23.4, 251.8, 337.4
1989/01/06 21:50:00.0072, 23.4, 250.2, 336.9
1989/01/06 22:00:00.0092, 23.1, 165.5, 302.1
1989/01/06 22:10:00.0111, 22.2, -10.3, -8.1
1989/01/06 22:20:00.0129, 21.6, -13.9, -45.4
1989/01/06 22:30:00.0156, 21.1, 11.1, 229.0
1989/01/06 22:40:00.0006, 21.2, -13.0, 67.3
1989/01/06 22:50:00.0028, 22.1, 270.9, 342.8
1989/01/06 23:00:00.0048, 22.9, 277.5, 341.2
1989/01/06 23:10:00.0070, 23.1, 273.1, 340.8
1989/01/06 23:20:00.0089, 23.2, 291.1, 340.5
1989/01/06 23:30:00.0107, 23.3, 282.1, 340.4
1989/01/06 23:40:00.0005, 23.2, 282.0, 340.6
1989/01/06 23:50:00.0149, 23.3, 281.8, 340.5
1989/01/07 00:00:00.0172, 23.3, 273.7, 340.0
1989/01/07 00:10:00.0005, 23.2, 281.0, 340.3
1989/01/07 00:20:00.0005, 23.2, 282.1, 340.5
1989/01/07 00:30:00.0004, 23.3, 284.4, 340.4
